,entity_id,score,label_value,majority_race,poverty-rate
7734,170316305002,0.0,0.0,Hispanic,9.58-22.42
7739,170316305003,0.0,0.0,Hispanic,22.42-100.00
7744,170316305004,0.0,0.0,Hispanic,1.80-9.58
7749,170316308001,0.0,0.0,Hispanic,9.58-22.42
7754,170316308002,0.0,0.0,Hispanic,9.58-22.42
7759,170316308003,0.0,0.0,Hispanic,22.42-100.00
7764,170316308004,0.0,0.0,Hispanic,22.42-100.00
7769,170316309001,0.0,0.0,Hispanic,9.58-22.42
7774,170316309002,0.0,0.0,Hispanic,9.58-22.42
7779,170316309003,0.0,0.0,Hispanic,9.58-22.42
7784,170316401001,0.0,0.0,Hispanic,9.58-22.42
7789,170316403001,0.0,0.0,White,1.80-9.58
7794,170316403002,0.0,0.0,Hispanic,9.58-22.42
7799,170316403003,0.0,0.0,White,0.00-1.80
7804,170316403004,0.0,0.0,White,0.00-1.80
7809,170316403005,0.0,0.0,Hispanic,1.80-9.58
7814,170316403006,0.0,0.0,Hispanic,0.00-1.80
7819,170316404001,0.0,0.0,White,9.58-22.42
7824,170316404002,0.0,0.0,White,0.00-1.80
7829,170316405001,0.0,0.0,White,1.80-9.58
7834,170316405002,0.0,0.0,None,1.80-9.58
7839,170316406001,0.0,0.0,Hispanic,22.42-100.00
7844,170316406002,0.0,0.0,White,9.58-22.42
7849,170316406003,0.0,0.0,White,9.58-22.42
7854,170316407001,0.0,0.0,Hispanic,0.00-1.80
7859,170316407002,0.0,0.0,Hispanic,1.80-9.58
7864,170316407003,0.0,0.0,White,9.58-22.42
7869,170316407004,0.0,0.0,Hispanic,22.42-100.00
7874,170316408001,0.0,0.0,Hispanic,9.58-22.42
7879,170316408002,0.0,0.0,Hispanic,9.58-22.42
7884,170316501001,0.0,0.0,Hispanic,9.58-22.42
7889,170316501002,0.0,0.0,Hispanic,9.58-22.42
7894,170316501003,0.0,0.0,Hispanic,22.42-100.00
7899,170316501004,0.0,0.0,Hispanic,9.58-22.42
7904,170316502001,0.0,0.0,Hispanic,9.58-22.42
7909,170316502002,0.0,0.0,Hispanic,9.58-22.42
7914,170316502003,0.0,0.0,Hispanic,9.58-22.42
7919,170316502004,0.0,0.0,Hispanic,9.58-22.42
7924,170316502005,0.0,0.0,Hispanic,0.00-1.80
7929,170316502006,0.0,0.0,Hispanic,9.58-22.42
7934,170316503011,0.0,0.0,Hispanic,1.80-9.58
7939,170316503012,0.0,0.0,Hispanic,1.80-9.58
7944,170316503013,0.0,0.0,Hispanic,9.58-22.42
7949,170316503014,0.0,0.0,Hispanic,1.80-9.58
7954,170316503021,0.0,0.0,Hispanic,1.80-9.58
7959,170316503022,0.0,0.0,Hispanic,1.80-9.58
7964,170316504001,0.0,0.0,Hispanic,9.58-22.42
7969,170316504002,0.0,0.0,Hispanic,9.58-22.42
7974,170316504003,0.0,0.0,Hispanic,9.58-22.42
7979,170316504004,0.0,0.0,Hispanic,9.58-22.42
7984,170316504005,0.0,0.0,Hispanic,1.80-9.58
7989,170316505001,0.0,0.0,Hispanic,9.58-22.42
7994,170316505002,0.0,0.0,Hispanic,1.80-9.58
7999,170316505003,0.0,1.0,Hispanic,1.80-9.58
8004,170316603011,1.0,1.0,Hispanic,22.42-100.00
8009,170316603021,0.0,0.0,Hispanic,9.58-22.42
8014,170316603022,0.0,0.0,Hispanic,9.58-22.42
8019,170316603023,0.0,1.0,Hispanic,22.42-100.00
8024,170316603024,0.0,0.0,Hispanic,22.42-100.00
8029,170316604001,0.0,0.0,Hispanic,9.58-22.42
8034,170316604002,0.0,0.0,Hispanic,22.42-100.00
8039,170316604003,0.0,0.0,Hispanic,1.80-9.58
8044,170316604004,0.0,0.0,Hispanic,22.42-100.00
8049,170316605001,0.0,0.0,Hispanic,9.58-22.42
8054,170316605002,0.0,0.0,Hispanic,22.42-100.00
8059,170316605003,0.0,0.0,Hispanic,9.58-22.42
8064,170316605004,0.0,0.0,Hispanic,22.42-100.00
8069,170316606001,0.0,1.0,African-American,22.42-100.00
8074,170316606002,0.0,1.0,African-American,22.42-100.00
8079,170316606003,1.0,1.0,African-American,22.42-100.00
8084,170316606004,0.0,1.0,Hispanic,22.42-100.00
8089,170316606005,1.0,1.0,African-American,9.58-22.42
8094,170316607001,0.0,0.0,African-American,22.42-100.00
8099,170316607002,0.0,0.0,African-American,22.42-100.00
8104,170316608001,0.0,1.0,African-American,22.42-100.00
8109,170316608002,0.0,0.0,African-American,9.58-22.42
8114,170316608003,0.0,1.0,Hispanic,22.42-100.00
8119,170316608004,0.0,0.0,Hispanic,22.42-100.00
8124,170316608005,0.0,1.0,Hispanic,22.42-100.00
8129,170316609001,1.0,1.0,African-American,22.42-100.00
8134,170316609002,1.0,0.0,African-American,9.58-22.42
8139,170316609003,0.0,1.0,African-American,22.42-100.00
8144,170316610001,0.0,0.0,African-American,0.00-1.80
8149,170316610002,0.0,0.0,African-American,22.42-100.00
8154,170316610003,0.0,0.0,African-American,22.42-100.00
8159,170316610004,0.0,0.0,African-American,22.42-100.00
8164,170316610005,1.0,0.0,African-American,22.42-100.00
8169,170316611001,0.0,0.0,African-American,22.42-100.00
8174,170316611002,0.0,0.0,African-American,0.00-1.80
8179,170316611003,0.0,0.0,African-American,9.58-22.42
8184,170316611004,0.0,0.0,Hispanic,22.42-100.00
8189,170316611005,0.0,0.0,Hispanic,9.58-22.42
8194,170316701001,0.0,0.0,African-American,22.42-100.00
8199,170316701002,0.0,0.0,African-American,22.42-100.00
8204,170316702001,0.0,0.0,African-American,22.42-100.00
8209,170316703001,0.0,0.0,African-American,1.80-9.58
8214,170316703002,0.0,0.0,African-American,22.42-100.00
8219,170316704001,1.0,1.0,African-American,22.42-100.00
8224,170316705001,0.0,0.0,African-American,22.42-100.00
8229,170316706001,0.0,0.0,African-American,9.58-22.42
8234,170316706002,0.0,0.0,African-American,22.42-100.00
8239,170316707001,0.0,0.0,African-American,22.42-100.00
8244,170316707002,0.0,0.0,African-American,22.42-100.00
8249,170316708001,0.0,0.0,African-American,22.42-100.00
8254,170316708002,1.0,0.0,African-American,22.42-100.00
8259,170316709001,0.0,0.0,African-American,9.58-22.42
8264,170316709002,0.0,0.0,African-American,22.42-100.00
8269,170316711001,1.0,1.0,African-American,22.42-100.00
8274,170316712001,0.0,0.0,African-American,22.42-100.00
8279,170316712002,0.0,0.0,African-American,22.42-100.00
8284,170316713001,0.0,0.0,African-American,22.42-100.00
8289,170316713002,0.0,0.0,African-American,9.58-22.42
8294,170316713003,0.0,0.0,African-American,22.42-100.00
8299,170316714001,0.0,0.0,African-American,22.42-100.00
8304,170316714002,0.0,0.0,African-American,22.42-100.00
8309,170316715001,0.0,0.0,African-American,22.42-100.00
8314,170316715002,0.0,0.0,African-American,22.42-100.00
8319,170316715003,0.0,0.0,African-American,22.42-100.00
8324,170316716001,0.0,0.0,African-American,22.42-100.00
8329,170316716002,0.0,0.0,African-American,22.42-100.00
8334,170316716003,0.0,0.0,African-American,22.42-100.00
8339,170316718001,0.0,0.0,African-American,22.42-100.00
8344,170316719001,0.0,0.0,African-American,9.58-22.42
8349,170316720001,0.0,0.0,African-American,9.58-22.42
8354,170316720002,0.0,0.0,African-American,9.58-22.42
8359,170316720003,0.0,0.0,African-American,9.58-22.42
8364,170316720004,0.0,0.0,African-American,1.80-9.58
8369,170316805001,0.0,0.0,African-American,22.42-100.00
8374,170316805002,0.0,1.0,African-American,22.42-100.00
8379,170316806001,0.0,0.0,African-American,22.42-100.00
8384,170316806002,0.0,0.0,African-American,22.42-100.00
8389,170316809001,1.0,1.0,African-American,22.42-100.00
8394,170316809002,0.0,0.0,African-American,22.42-100.00
8399,170316809003,0.0,0.0,African-American,22.42-100.00
8404,170316809004,0.0,0.0,African-American,22.42-100.00
8409,170316810001,0.0,0.0,African-American,22.42-100.00
8414,170316810002,0.0,0.0,African-American,22.42-100.00
8419,170316810003,0.0,0.0,African-American,22.42-100.00
8424,170316810004,1.0,1.0,African-American,22.42-100.00
8429,170316811001,1.0,0.0,African-American,22.42-100.00
8434,170316811002,0.0,1.0,African-American,22.42-100.00
8439,170316811003,1.0,1.0,African-American,22.42-100.00
8444,170316811004,0.0,0.0,African-American,22.42-100.00
8449,170316811005,0.0,0.0,African-American,22.42-100.00
8454,170316812001,0.0,0.0,African-American,22.42-100.00
8459,170316812002,0.0,0.0,African-American,22.42-100.00
8464,170316812003,1.0,1.0,African-American,22.42-100.00
8469,170316812004,0.0,0.0,African-American,22.42-100.00
8474,170316813001,1.0,1.0,African-American,22.42-100.00
8479,170316813002,0.0,1.0,African-American,22.42-100.00
8484,170316813003,0.0,0.0,African-American,22.42-100.00
8489,170316814001,0.0,0.0,African-American,22.42-100.00
8494,170316814002,0.0,0.0,African-American,22.42-100.00
8499,170316814003,0.0,0.0,African-American,1.80-9.58
8504,170316814004,0.0,0.0,African-American,22.42-100.00
8509,170316903001,0.0,1.0,African-American,22.42-100.00
8514,170316903002,1.0,0.0,African-American,22.42-100.00
8519,170316904001,0.0,0.0,African-American,22.42-100.00
8524,170316904002,1.0,1.0,African-American,9.58-22.42
8529,170316904003,1.0,1.0,African-American,9.58-22.42
8534,170316904004,0.0,1.0,African-American,22.42-100.00
8539,170316905001,1.0,1.0,African-American,22.42-100.00
8544,170316909001,0.0,0.0,African-American,22.42-100.00
8549,170316909002,0.0,0.0,African-American,22.42-100.00
8554,170316909003,1.0,1.0,African-American,22.42-100.00
8559,170316909004,1.0,1.0,African-American,22.42-100.00
8564,170316909005,1.0,1.0,African-American,9.58-22.42
8569,170316910001,1.0,0.0,African-American,22.42-100.00
8574,170316910002,0.0,0.0,African-American,1.80-9.58
8579,170316910003,0.0,0.0,African-American,22.42-100.00
8584,170316910004,0.0,1.0,African-American,0.00-1.80
8589,170316911001,0.0,0.0,African-American,22.42-100.00
8594,170316911002,0.0,0.0,African-American,22.42-100.00
8599,170316911003,1.0,1.0,African-American,22.42-100.00
8604,170316911004,0.0,0.0,African-American,22.42-100.00
8609,170316912001,1.0,1.0,African-American,22.42-100.00
8614,170316912002,0.0,0.0,African-American,9.58-22.42
8619,170316912003,0.0,1.0,African-American,22.42-100.00
8624,170316913001,0.0,0.0,African-American,9.58-22.42
8629,170316913002,0.0,0.0,African-American,9.58-22.42
8634,170316914001,0.0,0.0,African-American,0.00-1.80
8639,170316914002,0.0,0.0,African-American,22.42-100.00
8644,170316914003,0.0,0.0,African-American,9.58-22.42
8649,170316914004,0.0,0.0,African-American,1.80-9.58
8654,170316914005,0.0,1.0,African-American,9.58-22.42
8659,170316915001,0.0,0.0,African-American,22.42-100.00
8664,170316915002,0.0,0.0,African-American,22.42-100.00
8669,170316915003,0.0,1.0,African-American,22.42-100.00
8674,170317001001,0.0,0.0,African-American,1.80-9.58
8679,170317001002,0.0,0.0,African-American,9.58-22.42
8684,170317002001,0.0,0.0,Hispanic,0.00-1.80
8689,170317002002,0.0,0.0,Hispanic,22.42-100.00
8694,170317002003,0.0,0.0,Hispanic,1.80-9.58
8699,170317002004,0.0,0.0,Hispanic,1.80-9.58
8704,170317003011,0.0,0.0,Hispanic,1.80-9.58
8709,170317003012,0.0,0.0,Hispanic,1.80-9.58
8714,170317003013,0.0,0.0,Hispanic,22.42-100.00
8719,170317003021,0.0,0.0,None,1.80-9.58
8724,170317003022,0.0,0.0,White,1.80-9.58
8729,170317003023,0.0,0.0,Hispanic,22.42-100.00
8734,170317003024,0.0,0.0,Hispanic,1.80-9.58
8739,170317004011,0.0,0.0,African-American,1.80-9.58
8744,170317004012,0.0,0.0,African-American,1.80-9.58
8749,170317004013,0.0,0.0,None,1.80-9.58
8754,170317004014,0.0,0.0,African-American,1.80-9.58
8759,170317004021,0.0,0.0,None,9.58-22.42
8764,170317004022,0.0,0.0,African-American,9.58-22.42
8769,170317004023,0.0,0.0,African-American,1.80-9.58
8774,170317005011,0.0,0.0,African-American,1.80-9.58
8779,170317005012,0.0,0.0,African-American,0.00-1.80
8784,170317005013,0.0,0.0,African-American,0.00-1.80
8789,170317005014,0.0,0.0,African-American,1.80-9.58
8794,170317005015,0.0,0.0,African-American,0.00-1.80
8799,170317005016,0.0,0.0,African-American,0.00-1.80
8804,170317005021,0.0,0.0,African-American,9.58-22.42
8809,170317005022,0.0,0.0,African-American,1.80-9.58
8814,170317101001,1.0,0.0,African-American,22.42-100.00
8819,170317102001,1.0,1.0,African-American,22.42-100.00
8824,170317102002,1.0,1.0,African-American,1.80-9.58
8829,170317102003,1.0,1.0,African-American,22.42-100.00
8834,170317102004,0.0,0.0,African-American,9.58-22.42
8839,170317102005,1.0,1.0,African-American,22.42-100.00
8844,170317103001,1.0,1.0,African-American,22.42-100.00
8849,170317104001,0.0,0.0,African-American,22.42-100.00
8854,170317104002,0.0,0.0,African-American,22.42-100.00
8859,170317104003,0.0,0.0,African-American,9.58-22.42
8864,170317104004,0.0,0.0,African-American,1.80-9.58
8869,170317104005,0.0,0.0,African-American,22.42-100.00
8874,170317104006,0.0,0.0,African-American,1.80-9.58
8879,170317105001,1.0,1.0,African-American,22.42-100.00
8884,170317105002,1.0,1.0,African-American,9.58-22.42
8889,170317105003,0.0,0.0,African-American,9.58-22.42
8894,170317105004,0.0,0.0,African-American,22.42-100.00
8899,170317106001,1.0,1.0,African-American,22.42-100.00
8904,170317106002,1.0,1.0,African-American,9.58-22.42
8909,170317107001,1.0,0.0,African-American,22.42-100.00
8914,170317107002,0.0,0.0,African-American,1.80-9.58
8919,170317107003,1.0,1.0,African-American,9.58-22.42
8924,170317107004,0.0,0.0,African-American,9.58-22.42
8929,170317108001,0.0,0.0,African-American,0.00-1.80
8934,170317108002,0.0,0.0,African-American,1.80-9.58
8939,170317108003,0.0,0.0,African-American,0.00-1.80
8944,170317108004,0.0,1.0,African-American,9.58-22.42
8949,170317108005,0.0,0.0,African-American,0.00-1.80
8954,170317108006,0.0,0.0,African-American,0.00-1.80
8959,170317109001,0.0,0.0,African-American,22.42-100.00
8964,170317109002,0.0,0.0,African-American,22.42-100.00
8969,170317110001,0.0,0.0,African-American,22.42-100.00
8974,170317110002,1.0,1.0,African-American,22.42-100.00
8979,170317110003,0.0,0.0,African-American,22.42-100.00
8984,170317111001,0.0,0.0,African-American,9.58-22.42
8989,170317111002,0.0,0.0,African-American,9.58-22.42
8994,170317111003,0.0,0.0,African-American,1.80-9.58
8999,170317112001,1.0,0.0,African-American,22.42-100.00
9004,170317112002,0.0,0.0,African-American,22.42-100.00
9009,170317112003,0.0,0.0,African-American,0.00-1.80
9014,170317112004,0.0,0.0,African-American,9.58-22.42
9019,170317113001,0.0,0.0,African-American,22.42-100.00
9024,170317113002,0.0,0.0,African-American,9.58-22.42
9029,170317114001,0.0,0.0,African-American,22.42-100.00
9034,170317114002,0.0,0.0,African-American,22.42-100.00
9039,170317114003,0.0,0.0,African-American,22.42-100.00
9044,170317115001,0.0,0.0,African-American,9.58-22.42
9049,170317115002,0.0,0.0,African-American,22.42-100.00
9054,170317201001,0.0,0.0,None,0.00-1.80
9059,170317201002,0.0,0.0,White,0.00-1.80
9064,170317201003,0.0,0.0,None,0.00-1.80
9069,170317202001,0.0,0.0,African-American,9.58-22.42
9074,170317202002,0.0,0.0,African-American,9.58-22.42
9079,170317202003,0.0,0.0,African-American,1.80-9.58
9084,170317203001,0.0,0.0,White,0.00-1.80
9089,170317203002,0.0,0.0,African-American,0.00-1.80
9094,170317203003,0.0,0.0,White,1.80-9.58
9099,170317203004,0.0,0.0,African-American,0.00-1.80
9104,170317204001,0.0,0.0,White,1.80-9.58
9109,170317204002,0.0,0.0,White,0.00-1.80
9114,170317205001,0.0,0.0,White,0.00-1.80
9119,170317205002,0.0,0.0,White,0.00-1.80
9124,170317206001,0.0,0.0,White,0.00-1.80
9129,170317206002,0.0,0.0,White,0.00-1.80
9134,170317207001,0.0,0.0,African-American,0.00-1.80
9139,170317207002,0.0,0.0,African-American,9.58-22.42
9144,170317207003,0.0,0.0,None,0.00-1.80
9149,170317301001,0.0,0.0,African-American,9.58-22.42
9154,170317301002,0.0,0.0,African-American,9.58-22.42
9159,170317301003,0.0,0.0,African-American,9.58-22.42
9164,170317302011,1.0,1.0,African-American,22.42-100.00
9169,170317302012,0.0,0.0,African-American,9.58-22.42
9174,170317302013,1.0,1.0,African-American,1.80-9.58
9179,170317302014,1.0,1.0,African-American,22.42-100.00
9184,170317302015,0.0,0.0,African-American,0.00-1.80
9189,170317302021,0.0,0.0,African-American,9.58-22.42
9194,170317302022,0.0,0.0,African-American,9.58-22.42
9199,170317302023,0.0,0.0,African-American,1.80-9.58
9204,170317303001,0.0,0.0,African-American,9.58-22.42
9209,170317304001,0.0,0.0,African-American,1.80-9.58
9214,170317304002,0.0,0.0,African-American,1.80-9.58
9219,170317304003,0.0,0.0,African-American,9.58-22.42
9224,170317304004,0.0,0.0,African-American,22.42-100.00
9229,170317305001,0.0,0.0,African-American,0.00-1.80
9234,170317305002,0.0,0.0,African-American,22.42-100.00
9239,170317305003,0.0,0.0,African-American,1.80-9.58
9244,170317305004,0.0,0.0,African-American,9.58-22.42
9249,170317306001,0.0,0.0,African-American,0.00-1.80
9254,170317306002,0.0,0.0,African-American,1.80-9.58
9259,170317306003,0.0,0.0,African-American,1.80-9.58
9264,170317307001,0.0,0.0,African-American,1.80-9.58
9269,170317307002,0.0,0.0,African-American,22.42-100.00
9274,170317401001,0.0,0.0,White,0.00-1.80
9279,170317401002,0.0,0.0,White,0.00-1.80
9284,170317401003,0.0,0.0,White,1.80-9.58
9289,170317401004,0.0,0.0,White,9.58-22.42
9294,170317402001,0.0,0.0,White,0.00-1.80
9299,170317402002,0.0,0.0,White,9.58-22.42
9304,170317402003,0.0,0.0,White,1.80-9.58
9309,170317402004,0.0,0.0,White,1.80-9.58
9314,170317403001,0.0,0.0,White,1.80-9.58
9319,170317403002,0.0,0.0,White,0.00-1.80
9324,170317403003,0.0,0.0,White,0.00-1.80
9329,170317403004,0.0,0.0,White,0.00-1.80
9334,170317403005,0.0,0.0,White,0.00-1.80
9339,170317404001,0.0,0.0,White,0.00-1.80
9344,170317404002,0.0,0.0,White,1.80-9.58
9349,170317404003,0.0,0.0,White,1.80-9.58
9354,170317404004,0.0,0.0,White,1.80-9.58
9359,170317501001,0.0,0.0,African-American,9.58-22.42
9364,170317501002,0.0,0.0,African-American,1.80-9.58
9369,170317501003,0.0,0.0,African-American,22.42-100.00
9374,170317501004,0.0,0.0,African-American,9.58-22.42
9379,170317502001,0.0,0.0,African-American,9.58-22.42
9384,170317502002,0.0,0.0,African-American,1.80-9.58
9389,170317502003,0.0,0.0,White,0.00-1.80
9394,170317502004,0.0,0.0,White,1.80-9.58
9399,170317503001,0.0,0.0,White,0.00-1.80
9404,170317503002,0.0,0.0,White,1.80-9.58
9409,170317503003,0.0,0.0,White,0.00-1.80
9414,170317504001,0.0,0.0,White,0.00-1.80
9419,170317504002,0.0,0.0,African-American,1.80-9.58
9424,170317504003,0.0,0.0,White,0.00-1.80
9429,170317505001,0.0,0.0,African-American,9.58-22.42
9434,170317505002,0.0,0.0,African-American,1.80-9.58
9439,170317505003,0.0,0.0,African-American,9.58-22.42
9444,170317505004,0.0,0.0,African-American,22.42-100.00
9449,170317506001,0.0,0.0,African-American,9.58-22.42
9454,170317506002,0.0,0.0,African-American,9.58-22.42
9459,170317506003,0.0,0.0,African-American,22.42-100.00
9464,170317506004,0.0,0.0,African-American,22.42-100.00
9469,170317608011,0.0,0.0,White,9.58-22.42
9474,170317608012,0.0,0.0,White,9.58-22.42
9479,170317608021,0.0,0.0,White,1.80-9.58
9484,170317608031,0.0,0.0,White,1.80-9.58
9489,170317608032,1.0,0.0,White,22.42-100.00
9494,170317608033,0.0,0.0,White,9.58-22.42
9499,170317608034,0.0,0.0,White,9.58-22.42
9504,170317702011,0.0,0.0,White,0.00-1.80
9509,170317702012,0.0,0.0,White,1.80-9.58
9514,170317702013,1.0,0.0,White,22.42-100.00
9519,170317702021,0.0,0.0,White,1.80-9.58
9524,170317702022,0.0,0.0,White,1.80-9.58
9529,170317702023,0.0,0.0,White,0.00-1.80
9534,170317703001,0.0,0.0,White,0.00-1.80
9539,170317703002,0.0,0.0,White,1.80-9.58
9544,170317703003,0.0,0.0,White,9.58-22.42
9549,170317703004,0.0,1.0,White,0.00-1.80
9554,170317703005,0.0,0.0,White,1.80-9.58
9559,170317704001,0.0,0.0,White,9.58-22.42
9564,170317704002,0.0,0.0,White,1.80-9.58
9569,170317704003,0.0,0.0,White,9.58-22.42
9574,170317705001,0.0,0.0,Hispanic,9.58-22.42
9579,170317705002,0.0,0.0,Hispanic,22.42-100.00
9584,170317706011,0.0,0.0,White,0.00-1.80
9589,170317706012,0.0,0.0,White,9.58-22.42
9594,170317706013,0.0,0.0,White,9.58-22.42
9599,170317706021,0.0,0.0,None,1.80-9.58
9604,170317706022,0.0,0.0,Hispanic,22.42-100.00
9609,170317706023,0.0,0.0,White,0.00-1.80
9614,170317707001,0.0,0.0,White,22.42-100.00
9619,170317707002,0.0,0.0,White,1.80-9.58
9624,170317708001,0.0,0.0,White,1.80-9.58
9629,170317708002,0.0,0.0,White,0.00-1.80
9634,170317709011,0.0,0.0,White,1.80-9.58
9639,170317709012,0.0,0.0,White,9.58-22.42
9644,170317709013,0.0,0.0,White,1.80-9.58
9649,170317709014,0.0,0.0,White,0.00-1.80
9654,170317709021,0.0,0.0,White,1.80-9.58
9659,170317709022,0.0,0.0,White,0.00-1.80
9664,170318001001,0.0,0.0,White,1.80-9.58
9669,170318001002,0.0,0.0,White,0.00-1.80
9674,170318002001,0.0,0.0,White,0.00-1.80
9679,170318002002,0.0,0.0,White,0.00-1.80
9684,170318002003,0.0,0.0,White,0.00-1.80
9689,170318002004,0.0,0.0,White,1.80-9.58
9694,170318002005,0.0,0.0,White,0.00-1.80
9699,170318002006,0.0,0.0,White,1.80-9.58
9704,170318003001,0.0,0.0,White,1.80-9.58
9709,170318003002,0.0,0.0,White,0.00-1.80
9714,170318003003,0.0,0.0,White,0.00-1.80
9719,170318004001,0.0,0.0,White,1.80-9.58
9724,170318004002,0.0,0.0,White,0.00-1.80
9729,170318004003,0.0,0.0,White,1.80-9.58
9734,170318005001,0.0,0.0,White,0.00-1.80
